CPU_Cycles,Execution_Time(ns),Time_clock(ms),avg_cpu_cycles,Std_Dev_CPU_Cycles
3214115807,1069260913,1342.8,3528161686.038168,749220501.09568
3257701460,1095036327,1360.96,3526112744.931818,746745477.3078487
4391932798,1601996253,1834.69,3532622670.142857,747683191.4263943
3763365039,1326950663,1571.51,3534344628.119403,745152770.5366439
3918366884,1367203469,1636.96,3537189237.422222,743117736.5092765
4893633459,1904087913,2067.87,3547163091.992647,749395089.1009547
3965348969,1438553312,1681.98,3550215543.649635,747503147.3550837
3899584314,1437769622,1658.3,3552747201.405797,745379122.1534368
3693716007,1374359292,1578.16,3553761365.47482,742788611.984665
4641461827,1795211883,1960.18,3561530654.4857144,745777618.1650928
3265686802,1173511244,1393.97,3559432471.134752,743542882.9856662
3248476120,1142185402,1394.73,3557242637.6760564,741376297.0615027
3184857730,1099202294,1361.76,3554638547.4125876,739430949.0425888
4472899687,1624184072,1869.16,3561015360.8819447,740794244.8535035
3196155828,1096067847,1360.4,3558499088.2413793,738852627.2475454
3209103613,1101464302,1382.48,3556105968.547945,736881645.7985767
5753813585,2179184161,2408.49,3571056360.4965987,756263046.4370592
3203955985,1101453427,1378.72,3568575952.5540543,754303509.2940136
3228152907,1101802943,1370.83,3566291234.1275167,752281675.3045874
3207372135,1093374783,1367.56,3563898440.133333,750338564.6098528
6968769664,3667028871,3824.1,3586447256.1854305,797211890.1501931
3197252176,1089375728,1359.68,3583886762.236842,795207862.3745768
3175011894,1098614272,1356.42,3581214377.477124,793289374.0211116
3397806497,1214289929,1455.23,3580023417.214286,790846779.2567079
3251485460,1116855361,1378.28,3577903817.4903226,788730255.9157207
3128153124,1091834071,1326.41,3575020800.224359,787017123.5055836
3240382848,1138390577,1417.38,3572889348.299363,784958264.5977056
3478548757,1234182347,1482.14,3572292255.949367,782506042.890402
3233823539,1121389630,1389.57,3570163521.880503,780500251.990272
3208741692,1108886641,1378.26,3567904635.44375,778578559.0660888
3444705734,1236289970,1474.76,3567139424.8757763,776217198.0975329
3210304537,1110070472,1374.67,3564936740.382716,774322326.0196229
3293979825,1128587211,1407.4,3563274428.018405,772233346.6585085
3220422016,1100244480,1371.97,3561183864.530488,770337899.8751717
3498060785,1260760886,1490.97,3560801300.4121213,768015621.2581714
3211292038,1090439896,1366.11,3558695822.927711,766176314.0244373
3225786373,1088037101,1376.26,3556702353.1676645,764310596.9171464
3213417668,1092858022,1380.05,3554658991.946429,762489843.4528537
3590240035,1292151201,1551.69,3554869530.662722,760235507.0696195
3221859576,1092119985,1368.42,3552910648.5764704,758423867.7215772
3227181525,1087314896,1370.94,3551005799.9005847,756610743.4675347
3691488573,1327595107,1569.44,3551822560.2093024,754483688.3826324
3207006326,1097145348,1376.95,3549829402.786127,752753943.3262877
3170791770,1114509774,1365.26,3547651025.586207,751134407.216453
3202511653,1102323452,1372.51,3545678800.6,749436911.2667478
3848820425,1398301623,1636.44,3547401196.193182,747652072.5868039
3243278904,1134298881,1395.71,3545682991.1525426,745885456.5634673
3191845372,1097097476,1371.56,3543695139.3595505,744257351.4274005
4026307973,1480687442,1697.86,3546391300.441341,743046713.3544967
3148109518,1088809354,1362.75,3544178623.8722224,741570945.0292194
3291302773,1126735777,1412.98,3542781519.723757,739757078.5171199
3184739154,1099410028,1363.14,3540814253.978022,738196595.3834512
4591557564,1664141266,1918.37,3546556020.6994534,740240897.2313042
3261512823,1105139021,1385.74,3545006872.8858695,738524024.7939111
3247572691,1120241653,1397.12,3543399120.5513515,736848116.5453833
4027758615,1483596343,1726.1,3546003203.854839,735717757.1254282
4387151882,1818369454,2078.93,3550501325.128342,736307968.8947179
