CPU_Cycles,Execution_Time(ns),Time_clock(ms),avg_cpu_cycles,Std_Dev_CPU_Cycles
1744699612,457881833,474.64,1729551472.9042554,37560039.5046237
1717611902,443028472,526.26,1729425793.2105262,37381696.920892514
1725069949,450700985,534.18,1729380419.8333333,37189120.536755435
1717238408,429419050,506.66,1729255244.4536083,37017250.70897562
1677987420,448436069,456.22,1728732103.3877552,37186570.976197176
1717987638,438892067,521.65,1728623573.4343433,37013879.65371911
1703109196,458194144,554.03,1728368429.66,36915738.518453576
1724664074,472162590,571.11,1728331752.871287,36734363.74075796
1767682295,456266868,480.52,1728717542.5,36758891.88920301
1714966659,452544647,538.67,1728584038.776699,36604856.24328628
1649737454,445784846,527.11,1727825898.5384614,37232159.34709313
1684370846,443393527,457.87,1727412040.8952382,37294026.217512496
1732627468,416404459,472.54,1727461243.037736,37121118.077779435
1728444896,444845140,527.95,1727470436.0560749,36947368.94619148
1710741253,457433614,549.6,1727315536.2129629,36810807.33099169
1745712951,462379487,474.61,1727484319.8348625,36683520.98787024
1718022702,452821075,532.19,1727398305.1272728,36527437.50675907
1654363623,451123625,519.88,1726740335.018018,37011553.606993705
1722282007,454322347,550.5,1726700528.517857,36848339.67996572
1760702443,463381351,478.71,1727001430.4159293,36822885.62030681
1699187698,479046917,577.0,1726757450.3070176,36752650.22361155
1731500748,453730009,551.09,1726798696.373913,36595157.1106926
1766555013,460483951,480.22,1727141423.2413793,36621970.79491118
1714808340,413743617,466.38,1727036012.2735043,36482799.98775953
1718621295,438255436,512.45,1726964701.1101694,36336071.016056284
1718334763,462480904,560.96,1726892180.6218488,36191651.00535984
1765906917,461504675,480.03,1727217303.425,36214626.62274263
1730065760,468980848,550.37,1727240844.3884296,36065590.89283915
1646602429,446239110,524.52,1726579873.7704918,36645980.57192617
1736714434,456260025,541.37,1726662268.5691056,36508054.25218632
1784563809,461898577,485.17,1727129216.4758065,36727486.903948374
1740775674,465293018,567.42,1727238388.136,36600476.99003047
1644210997,463934397,535.45,1726579440.5873015,37191930.49853661
1676019748,444820891,455.77,1726181332.7716537,37313774.427352816
1709914923,409703710,465.18,1726054251.4453125,37195312.69884295
1732204821,473283152,573.36,1726101930.2790697,37054790.875401504
1631591274,440698951,519.58,1725374925.2307692,37824287.61704612
1776361179,467318000,482.92,1725764133.2748091,37940062.130908385
1671761365,464386689,542.07,1725355021.3939395,38085025.98914352
1654618043,435545770,506.13,1724823164.413534,38430489.26288291
1718092307,467003871,558.38,1724772934.1343284,38291205.44284059
1763063202,460504649,479.15,1725056565.7481482,38290148.02157213
1733832404,450117215,537.47,1725121093.9705882,38156482.4538525
1738101729,461390390,556.05,1725215843.1313868,38033024.43427118
1669527585,443760984,453.79,1724812305.0289855,38188198.11462202
1770227354,444340224,481.19,1725139032.0,38243671.403384276
1720272288,432030659,505.9,1725104269.5428572,38109045.97825413
1621399764,445135853,511.76,1724368776.5957446,38958084.81261689
1692217242,449445177,460.14,1724142357.3380282,38913655.40580422
1700313406,439126884,519.77,1723975721.3146853,38828163.13512949
1690558480,435600370,521.41,1723743657.1388888,38792495.62062888
1706722365,447342605,539.93,1723626268.9172413,38684153.17177187
1759307642,458289069,478.36,1723870661.8835616,38663606.96947467
1755939366,437429971,531.53,1724088816.3333333,38621931.96508029
1730041077,425179493,492.47,1724129034.3108108,38494319.819688305
1766005283,460856184,480.23,1724410082.9597316,38516981.732150644
1674358963,445439604,455.36,1724076408.8266666,38603845.941963784
1747908179,487218331,586.0,1724234235.1192052,38524330.50901097
1735124420,440869975,509.97,1724305881.0723684,38407488.48526504
1770235072,466354676,481.41,1724606071.862745,38460254.43246297
1761626124,432912244,492.29,1724846461.8116884,38450325.02660146
1720687115,453880614,555.01,1724819627.316129,38327537.70637652
1711194009,443799237,519.73,1724732283.6089745,38219968.107259244
1681716397,449072370,457.2,1724458297.0700636,38251436.90882257
1638275547,430200457,488.71,1723912836.6265824,38737883.19714708
1732078646,471778211,561.3,1723964193.9182389,38621269.355567105
1655535560,445951084,518.42,1723536514.95625,38876246.07872711
1779074257,465514000,483.6,1723881469.8757763,39000181.894923806
1729735844,442768568,527.41,1723917607.9876542,38882328.52380318
1729209316,461928453,552.97,1723950072.4539878,38765076.36682891
1786473939,468510523,485.71,1724331315.542683,38952016.59274593
1740328019,445463124,517.07,1724428265.260606,38853642.82245254
1659756530,446563526,505.11,1724038676.4939759,39058355.74294689
1750948183,433049834,515.87,1724199811.263473,38996540.683223724
1701422161,450632939,462.43,1724064230.0119047,38919764.38680751
1657106058,443901850,509.14,1723668027.8106508,39142777.78354062
1738282853,471919973,564.5,1723753997.3705883,39043480.93333534
1670310427,413640014,466.66,1723441461.871345,39141846.61706905
1767316171,459433548,480.37,1723696547.389535,39170185.407518454
1745517994,449977468,531.96,1723822682.9190753,39091829.94548941
1728113974,467737606,562.39,1723847345.5114942,38980684.98223369
1664967996,438506195,452.63,1723510892.0857143,39121706.7355624
1713643554,442538014,529.12,1723454827.6647727,39017456.778358415
1763313167,452015274,540.9,1723680016.022599,39021608.664391175
1728702032,424565527,491.17,1723708229.5955057,38913653.39256086
1682712992,448707910,457.55,1723479205.9217877,38924917.80302445
1683941142,424607223,484.55,1723259550.011111,38927731.13078129
1661969502,455587659,531.24,1722920930.961326,39084976.21422603
1734647282,459926160,546.49,1722985361.4615386,38987089.50575934
1804260985,470201543,490.45,1723429490.5519125,39339379.66905235
1738850701,418146294,474.25,1723513301.4782608,39248712.547303736
1743916516,465089537,556.35,1723623589.1243243,39171069.39032179
1840458838,474478971,500.24,1724251735.6236558,39988979.06008424
1721154968,446899305,521.5,1724235175.368984,39882552.82381996
1755505297,464339182,550.94,1724401505.8031914,39841320.16754059
1681662507,455171717,535.26,1724175373.5343916,39856564.67926428
1688762236,440672657,459.25,1723988988.6,39834039.67600633
1755741353,441496906,528.23,1724155231.3455498,39795654.09838442
1668095124,463248446,533.12,1723863251.6197917,39896476.54910649
1738270515,470528651,562.44,1723937900.6528497,39806424.82239694
1715051706,461358183,466.18,1723892095.5257733,39708797.53015171
1770509864,443619993,530.39,1724131161.0051281,39746572.8429846
1756524861,431619217,492.4,1724296434.9846938,39712169.66692889
1698494037,476999378,461.87,1724165458.3451777,39653668.350078575
1724323806,437377718,469.04,1724166258.0808082,39553407.6626496
