CPU_Cycles,Execution_Time(ns),Time_clock(ms),avg_cpu_cycles,Std_Dev_CPU_Cycles
2787209168,691261087,844.31,2821108334.11399,54760655.83842615
2826640606,675748659,799.54,2821136850.9793816,54620774.52316848
2826182066,748501754,768.82,2821162723.876923,54481733.071636766
2813886044,666619312,766.04,2821125597.9591837,54345044.2431104
2773530120,657536046,774.4,2820883996.5482235,54312363.24322053
2792747068,687285259,859.67,2820741890.848485,54211741.15902896
2931643639,729065779,797.59,2821299186.0653267,54641000.25520631
2813841704,713583680,884.4,2821261898.655,54506764.66446906
2820119102,679901893,812.79,2821256213.0995026,54371066.08743475
2770132039,678043621,824.9,2821003123.1287127,54354880.845353946
2842329369,724482823,773.67,2821108178.5270934,54241391.1723656
2855050615,718089478,891.23,2821274563.019608,54160189.52119807
2790349759,681018310,839.04,2821123710.3170733,54070875.29113745
2823067080,729194719,768.63,2821133144.1504855,53939644.76215928
2769134408,686313285,842.19,2820881942.52657,53929851.26388121
2803935854,697828465,845.23,2820800470.9471154,53812823.87385933
2830875593,673992622,826.33,2820848677.2727275,53688432.421647176
2861370098,738579778,778.56,2821041636.419048,53633045.59339213
2796169731,675655735,843.76,2820923760.0900474,53533062.45035063
2908543110,715218973,907.06,2821337058.9103775,53743028.029433265
3018111244,747520646,841.08,2822260881.375587,55278240.4872362
2969650721,751377478,808.03,2822949618.9439254,56057502.040959865
2850527079,725784742,899.11,2823077886.2,55958452.009253666
2946063762,714605025,932.49,2823647265.2546296,56449559.407954246
2850899949,735069250,775.64,2823772853.658986,56349578.80101845
2795354354,721775998,896.74,2823642493.568807,56252974.976293944
2813319533,684489902,839.55,2823595356.762557,56128711.556057
2827012897,712309157,890.54,2823610891.0363636,56001472.85558236
2806407647,714233988,763.73,2823533048.3031673,55886557.045105346
2773628136,721527945,918.84,2823308251.400901,55860596.512998
2786885224,676008117,826.96,2823144919.4394617,55788312.009403914
2921369830,716274594,794.78,2823583423.504464,56047490.020084456
2766376624,651653097,771.96,2823329171.062222,56052118.91138403
2781284401,683636596,823.53,2823143132.256637,55997548.47997465
2735384779,699209322,873.86,2822756531.5814977,56175525.3278839
2830689780,728601741,770.41,2822791326.5307016,56054649.477899455
2769545778,691565729,834.64,2822558813.2183404,56042206.41795167
2757141314,684911545,851.23,2822274389.308696,56085639.52630378
2771531400,689957690,862.21,2822054722.6883116,56063178.08597899
2820508223,717514869,767.55,2822048056.7413793,55942313.530999325
2747368906,675131366,832.82,2821727545.3648067,56035200.72625542
2762012321,657863523,797.04,2821472352.0982904,56050860.44912282
2820121812,709994776,767.31,2821466605.1191487,55931545.248211764
2923195067,680565625,869.79,2821897657.923729,56202727.84912876
2781611598,702173821,862.63,2821727674.5485234,56144791.73507198
2734066550,710919183,881.86,2821359350.495798,56312920.196566306
2803794017,714071523,762.99,2821285855.3765693,56206424.51508332
2829539158,729829371,930.55,2821320244.1375,56091725.05263572
2804947426,705600403,902.98,2821252307.13278,55985124.93254878
2861145255,692709214,890.2,2821417154.0247936,55927913.18664507
2834181407,730399139,771.03,2821469681.814815,55818697.99863771
2829634487,688090751,859.24,2821503144.1311474,55706640.23875418
2803430322,687876907,859.44,2821429377.5102043,55604777.24305237
2950326529,737502012,802.77,2821953349.6707315,56094443.22523757
2759304036,685367091,837.42,2821699708.724696,56121951.51064034
2771060701,692567846,841.99,2821495519.177419,56100547.30498433
2783692565,705628142,914.82,2821343700.084337,56038807.311472006
2794304278,716232188,760.37,2821235542.396,55952652.810155414
2822325239,726072654,932.23,2821239883.816733,55841124.29629728
2793341087,716762049,929.36,2821129174.3055553,55757812.323041
2788090602,684477203,835.85,2820998587.063241,55686108.885732345
2929939367,731562778,797.42,2821427487.7716537,55993527.38298573
2799973539,706414132,882.57,2821343354.6392155,55899712.180059254
2781502645,722910406,889.16,2821187726.8671875,55845749.697902285
2820437358,740630990,767.53,2821184807.143969,55737014.06046243
2800304473,720940583,858.2,2821103875.616279,55644019.637476794
2797717338,704979086,824.66,2821013580.104247,55555430.04600792
2761553424,679665638,841.19,2820784887.1961536,55570503.25125864
2929679059,727087593,797.04,2821202106.2452106,55870455.12027763
2803960739,690558174,865.55,2821136299.5,55773863.693872474
2784140951,702744997,866.89,2820995632.7756653,55714273.317390494
2852341356,711018600,912.72,2821114366.5757575,55641981.189250916
2844966902,721123903,774.1,2821204376.1433964,55556149.91160903
2774586144,694720844,841.18,2821029119.631579,55524966.42826454
2800650795,706666436,862.74,2820952796.318352,55434867.31629784
2826975176,720759159,769.38,2820975267.8843284,55332565.748613365
