CPU_Cycles,Execution_Time(ns),Time_clock(ms),avg_cpu_cycles,Std_Dev_CPU_Cycles
2139844973,461636761,635.97,2129307153.775148,21126714.11731056
2114885298,446683264,605.85,2129222319.3294117,21093335.55213453
2149476292,476765898,582.37,2129340763.6140351,21088191.485652357
2108238106,446345205,624.59,2129218073.7441862,21087918.716874704
2115116702,449421223,614.65,2129136562.9248555,21054039.139882337
2151851254,479698107,655.04,2129267107.1264367,21063552.645597108
2181918078,494839031,591.44,2129567969.817143,21374942.54368643
2111659031,450386380,621.57,2129466214.4829545,21356595.916669838
2121247923,449729877,639.55,2129419783.457627,21305087.58916763
2113147419,433864774,598.3,2129328365.6797752,21279942.3262708
2150040981,481774839,582.47,2129444078.614525,21276500.268613268
2117184483,450726469,604.03,2129375969.75,21236875.25354956
2107132770,438029088,606.37,2129253079.1436465,21242210.5516823
2150677682,478068218,582.77,2129370796.7417583,21242890.821912225
2135332040,430747120,579.67,2129403371.84153,21189328.293886524
2110545863,442251833,618.73,2129300885.3804348,21177101.294448152
2124667828,453222757,617.5,2129275841.827027,21122520.21354752
2160646331,482085371,585.35,2129444500.3709676,21190200.593479585
2113505956,464306040,639.68,2129359267.513369,21165411.008499164
2143907142,443364000,596.64,2129436649.8244681,21135551.555277094
2133239368,447442517,630.6,2129456770.026455,21081368.386842187
2160882656,476607411,585.54,2129622169.4263158,21148415.65239304
2123769250,449192015,630.38,2129591525.8691099,21097209.486047678
2139675528,462159920,642.61,2129644046.7135417,21054712.5645084
2184357079,478224917,591.85,2129927533.9274611,21364318.507664923
2122834957,426887199,575.67,2129890974.2525773,21315236.753871527
2118867249,439098085,601.61,2129834442.328205,21275087.995059766
2116070602,457458023,635.18,2129764218.6530612,21243390.778513018
2147154360,475108290,581.66,2129852493.4822335,21225414.042460922
2126580358,433978429,595.78,2129835967.5454545,21173017.23469152
2115657561,443610672,615.92,2129764719.2713568,21143533.82172794
2107723950,441478342,619.34,2129654515.425,21147827.548493363
2129767171,473994656,577.16,2129655075.9004974,21095156.907139134
2134577581,452786635,617.63,2129679444.7376237,21045712.356186915
2128615358,442227899,607.13,2129674202.9310346,20993943.817778334
2147759808,465579320,581.75,2129762857.8578432,20980483.247462094
2120741091,426794419,575.8,2129718849.2390244,20938685.565745104
2123042211,434108343,585.69,2129686438.3737864,20892955.856735285
2109227382,439887556,599.75,2129587602.352657,20890647.586050626
2128035487,468827579,576.53,2129580140.2596154,20840645.71669885
2100099125,449593179,624.01,2129439082.770335,20890021.2701703
2126437572,442629396,599.26,2129424789.8619049,20841248.11158698
2176657177,451887920,622.23,2129648640.0379148,21043334.459840905
2126175034,470407617,575.95,2129632255.1037736,20994994.376346942
2106287500,447095952,608.11,2129522655.314554,21006354.30909741
2110362559,457542619,645.82,2129433122.1542056,20997913.56750788
2137751983,469814644,579.27,2129471814.5302327,20956669.54341139
2157113207,474828837,584.31,2129599783.9398148,20992132.45156328
2115901523,454227038,624.48,2129536658.313364,20964246.128204122
2118111214,465614481,634.6,2129484248.0183487,20930351.800887305
2154781586,490852468,583.89,2129599760.977169,20952042.622007634
2143751717,457517343,640.23,2129664088.05,20926034.157447524
2116941128,447606062,623.46,2129606518.0950227,20896090.74646797
2125408899,448253737,626.39,2129587609.9009008,20850869.136482574
2147921848,479352537,581.97,2129669826.2152467,20840099.97404256
2123481497,454201301,632.05,2129642199.7455356,20797622.039738446
2107444177,443188491,598.44,2129543541.8666666,20803820.66253137
2132262500,479090638,584.72,2129555572.6548672,20758527.910431396
2143178348,475201801,580.76,2129615584.8810573,20732392.580867074
2129299622,453138754,627.91,2129614199.0789473,20686887.381882034
2122210188,450106763,618.41,2129581867.1528385,20647442.567844793
2132793022,479470146,577.75,2129595828.6956522,20603591.20812463
2114257766,448318012,620.27,2129529430.1558442,20583592.738614976
2115130294,458546907,623.63,2129467364.913793,20560834.088569317
2232604980,456029143,635.08,2129910015.6223176,21596099.844615836
2130167070,482642525,577.08,2129911114.1452992,21549911.449512724
2110256005,440053633,608.2,2129827475.3829787,21542039.189243477
2117634526,435242866,590.69,2129775810.3432202,21510936.259428985
2148410387,479418694,601.75,2129854437.2489452,21499464.388851743
2164198828,476309605,586.16,2129998741.4117646,21568960.423467234
2109496500,434331896,596.74,2129912957.9748955,21564436.469830036
